# "C-13 APPENDIX - SINGLE YEAR AGE RETURNS BY RESIDENCE, SEX  AND LITERACY STATUS"
Table.Name,State.code,Dist.Code,Area.Name,Literate.Illiterate,Age,Persons.All,Males.All,Females.All,Persons.Rural,Males.Rural,Females.Rural,Persons.Urban,Males.Urban,Females.Urban
C3813A,19,00,West Bengal,Literate,75,156219,101641,54578,78281,56649,21632,77938,44992,32946
C3813A,19,00,West Bengal,Literate,76,84702,56572,28130,39863,29857,10006,44839,26715,18124
C3813A,19,00,West Bengal,Literate,77,49239,33857,15382,21873,16756,5117,27366,17101,10265
C3813A,19,00,West Bengal,Literate,78,54400,36529,17871,23607,17883,5724,30793,18646,12147
C3813A,19,00,West Bengal,Literate,79,38811,25787,13024,15024,11455,3569,23787,14332,9455
C3813A,19,00,West Bengal,Literate,80,94015,59983,34032,44925,32480,12445,49090,27503,21587
C3813A,19,00,West Bengal,Literate,81,43603,28688,14915,19943,14811,5132,23660,13877,9783
C3813A,19,00,West Bengal,Literate,82,35164,22987,12177,15939,11730,4209,19225,11257,7968
C3813A,19,00,West Bengal,Literate,83,22369,14643,7726,9699,7120,2579,12670,7523,5147
C3813A,19,00,West Bengal,Literate,84,22151,14204,7947,9375,6774,2601,12776,7430,5346
C3813A,19,00,West Bengal,Literate,85,42549,26961,15588,21412,15211,6201,21137,11750,9387
C3813A,19,00,West Bengal,Literate,86,23315,14758,8557,10807,7713,3094,12508,7045,5463
C3813A,19,00,West Bengal,Literate,87,13775,8898,4877,6034,4340,1694,7741,4558,3183
C3813A,19,00,West Bengal,Literate,88,13335,8347,4988,6209,4284,1925,7126,4063,3063
C3813A,19,00,West Bengal,Literate,89,9655,5797,3858,4083,2721,1362,5572,3076,2496
C3813A,19,00,West Bengal,Literate,90,23454,13713,9741,11928,7814,4114,11526,5899,5627
C3813A,19,00,West Bengal,Literate,91,17246,9647,7599,7584,4537,3047,9662,5110,4552
C3813A,19,00,West Bengal,Literate,92,12461,7206,5255,5907,3629,2278,6554,3577,2977
C3813A,19,00,West Bengal,Literate,93,5761,3402,2359,3046,1890,1156,2715,1512,1203
C3813A,19,00,West Bengal,Literate,94,5991,3542,2449,3174,2020,1154,2817,1522,1295
C3813A,19,00,West Bengal,Literate,95,10761,6310,4451,6248,3946,2302,4513,2364,2149
C3813A,19,00,West Bengal,Literate,96,6430,3809,2621,3569,2302,1267,2861,1507,1354
C3813A,19,00,West Bengal,Literate,97,4566,2740,1826,2533,1646,887,2033,1094,939
C3813A,19,00,West Bengal,Literate,98,5765,3367,2398,3176,1950,1226,2589,1417,1172
C3813A,19,00,West Bengal,Literate,99,2795,1672,1123,1364,881,483,1431,791,640
C3813A,19,00,West Bengal,Literate,+100,30414,16501,13913,12710,7222,5488,17704,9279,8425
C3813A,19,00,West Bengal,Literate,-1,83850,50883,32967,31373,19055,12318,52477,31828,20649
C3813A,19,00,West Bengal,Illiterate,101,29737834,12990217,16747617,22969334,9996748,12972586,6768500,2993469,3775031
C3813A,19,00,West Bengal,Illiterate,0,1282793,658033,624760,956689,490080,466609,326104,167953,158151
C3813A,19,00,West Bengal,Illiterate,1,1399278,717355,681923,1022745,523724,499021,376533,193631,182902
C3813A,19,00,West Bengal,Illiterate,2,1507433,770215,737218,1119825,571400,548425,387608,198815,188793
C3813A,19,00,West Bengal,Illiterate,3,1584098,801170,782928,1178181,595158,583023,405917,206012,199905
C3813A,19,00,West Bengal,Illiterate,4,1559541,797089,762452,1155503,589802,565701,404038,207287,196751
C3813A,19,00,West Bengal,Illiterate,5,1679808,862822,816986,1241368,636191,605177,438440,226631,211809
C3813A,19,00,West Bengal,Illiterate,6,1568515,803712,764803,1146399,586300,560099,422116,217412,204704
C3813A,19,00,West Bengal,Illiterate,7,370299,187958,182341,291818,148019,143799,78481,39939,38542
C3813A,19,00,West Bengal,Illiterate,8,202417,102865,99552,160069,81605,78464,42348,21260,21088
C3813A,19,00,West Bengal,Illiterate,9,131970,67605,64365,101723,52181,49542,30247,15424,14823
C3813A,19,00,West Bengal,Illiterate,10,172093,89602,82491,131132,68141,62991,40961,21461,19500
C3813A,19,00,West Bengal,Illiterate,11,110081,57544,52537,83177,43397,39780,26904,14147,12757
C3813A,19,00,West Bengal,Illiterate,12,135738,71747,63991,105249,55358,49891,30489,16389,14100
C3813A,19,00,West Bengal,Illiterate,13,113706,58508,55198,88090,45239,42851,25616,13269,12347
C3813A,19,00,West Bengal,Illiterate,14,132487,67846,64641,102570,52355,50215,29917,15491,14426
C3813A,19,00,West Bengal,Illiterate,15,159751,81760,77991,124096,63470,60626,35655,18290,17365
C3813A,19,00,West Bengal,Illiterate,16,166251,84444,81807,129514,65735,63779,36737,18709,18028
C3813A,19,00,West Bengal,Illiterate,17,146807,73198,73609,112494,55933,56561,34313,17265,17048
C3813A,19,00,West Bengal,Illiterate,18,253504,115146,138358,197367,88682,108685,56137,26464,29673
C3813A,19,00,West Bengal,Illiterate,19,194099,79049,115050,150334,60055,90279,43765,18994,24771
C3813A,19,00,West Bengal,Illiterate,20,335866,131063,204803,263090,101383,161707,72776,29680,43096
C3813A,19,00,West Bengal,Illiterate,21,218776,88921,129855,172387,68972,103415,46389,19949,26440
C3813A,19,00,West Bengal,Illiterate,22,306353,129331,177022,242861,101156,141705,63492,28175,35317
C3813A,19,00,West Bengal,Illiterate,23,231770,97096,134674,185785,76976,108809,45985,20120,25865
C3813A,19,00,West Bengal,Illiterate,24,259048,107387,151661,205075,84479,120596,53973,22908,31065
C3813A,19,00,West Bengal,Illiterate,25,453021,179845,273176,358986,142640,216346,94035,37205,56830
C3813A,19,00,West Bengal,Illiterate,26,320937,133051,187886,255784,105527,150257,65153,27524,37629
C3813A,19,00,West Bengal,Illiterate,27,259260,108473,150787,209019,86881,122138,50241,21592,28649
C3813A,19,00,West Bengal,Illiterate,28,334452,139403,195049,266974,110401,156573,67478,29002,38476
C3813A,19,00,West Bengal,Illiterate,29,221761,87902,133859,174292,68528,105764,47469,19374,28095
C3813A,19,00,West Bengal,Illiterate,30,594601,239456,355145,468272,188434,279838,126329,51022,75307
C3813A,19,00,West Bengal,Illiterate,31,238798,94348,144450,189552,74360,115192,49246,19988,29258
C3813A,19,00,West Bengal,Illiterate,32,300419,120598,179821,239406,95368,144038,61013,25230,35783
C3813A,19,00,West Bengal,Illiterate,33,208879,84319,124560,169731,68037,101694,39148,16282,22866
C3813A,19,00,West Bengal,Illiterate,34,254949,100555,154394,203106,79912,123194,51843,20643,31200
C3813A,19,00,West Bengal,Illiterate,35,693785,270886,422899,544387,213028,331359,149398,57858,91540
C3813A,19,00,West Bengal,Illiterate,36,383895,145674,238221,308195,116871,191324,75700,28803,46897
C3813A,19,00,West Bengal,Illiterate,37,269161,101685,167476,219625,82639,136986,49536,19046,30490
C3813A,19,00,West Bengal,Illiterate,38,370160,140031,230129,298402,112586,185816,71758,27445,44313
C3813A,19,00,West Bengal,Illiterate,39,269133,102925,166208,211942,80487,131455,57191,22438,34753
C3813A,19,00,West Bengal,Illiterate,40,832120,333089,499031,652434,261359,391075,179686,71730,107956
C3813A,19,00,West Bengal,Illiterate,41,356063,141920,214143,288122,114581,173541,67941,27339,40602
C3813A,19,00,West Bengal,Illiterate,42,354477,146702,207775,286200,118410,167790,68277,28292,39985
C3813A,19,00,West Bengal,Illiterate,43,235055,96480,138575,194688,79968,114720,40367,16512,23855
C3813A,19,00,West Bengal,Illiterate,44,250338,100800,149538,199549,80884,118665,50789,19916,30873
C3813A,19,00,West Bengal,Illiterate,45,780909,310885,470024,609939,244801,365138,170970,66084,104886
C3813A,19,00,West Bengal,Illiterate,46,365189,147196,217993,294098,119301,174797,71091,27895,43196
C3813A,19,00,West Bengal,Illiterate,47,220717,91069,129648,180763,75109,105654,39954,15960,23994
C3813A,19,00,West Bengal,Illiterate,48,311996,129744,182252,250972,105144,145828,61024,24600,36424
C3813A,19,00,West Bengal,Illiterate,49,203054,83175,119879,156708,64714,91994,46346,18461,27885
C3813A,19,00,West Bengal,Illiterate,50,733930,294858,439072,569586,231580,338006,164344,63278,101066
C3813A,19,00,West Bengal,Illiterate,51,303262,128623,174639,244564,104954,139610,58698,23669,35029
C3813A,19,00,West Bengal,Illiterate,52,227667,94763,132904,184488,77187,107301,43179,17576,25603
C3813A,19,00,West Bengal,Illiterate,53,142180,58851,83329,116923,48741,68182,25257,10110,15147
C3813A,19,00,West Bengal,Illiterate,54,163039,62570,100469,128988,50071,78917,34051,12499,21552
C3813A,19,00,West Bengal,Illiterate,55,552658,197894,354764,434745,157032,277713,117913,40862,77051
C3813A,19,00,West Bengal,Illiterate,56,259607,98292,161315,209032,79787,129245,50575,18505,32070
C3813A,19,00,West Bengal,Illiterate,57,128880,49406,79474,105792,40688,65104,23088,8718,14370
C3813A,19,00,West Bengal,Illiterate,58,159331,59170,100161,129728,48192,81536,29603,10978,18625
C3813A,19,00,West Bengal,Illiterate,59,129809,46405,83404,98864,35412,63452,30945,10993,19952
C3813A,19,00,West Bengal,Illiterate,60,606995,208684,398311,472012,163533,308479,134983,45151,89832
C3813A,19,00,West Bengal,Illiterate,61,231882,81697,150185,185627,65810,119817,46255,15887,30368
C3813A,19,00,West Bengal,Illiterate,62,165523,56054,109469,135673,45893,89780,29850,10161,19689
C3813A,19,00,West Bengal,Illiterate,63,95738,33457,62281,79149,27547,51602,16589,5910,10679
C3813A,19,00,West Bengal,Illiterate,64,110165,36594,73571,87295,29134,58161,22870,7460,15410
C3813A,19,00,West Bengal,Illiterate,65,467912,146057,321855,371622,117161,254461,96290,28896,67394
C3813A,19,00,West Bengal,Illiterate,66,187749,61290,126459,152520,50306,102214,35229,10984,24245
C3813A,19,00,West Bengal,Illiterate,67,86065,28962,57103,71631,24235,47396,14434,4727,9707
C3813A,19,00,West Bengal,Illiterate,68,93692,29192,64500,76613,23946,52667,17079,5246,11833
C3813A,19,00,West Bengal,Illiterate,69,76819,24267,52552,58437,18578,39859,18382,5689,12693
C3813A,19,00,West Bengal,Illiterate,70,389557,119981,269576,302284,94579,207705,87273,25402,61871
C3813A,19,00,West Bengal,Illiterate,71,130209,41014,89195,102503,32872,69631,27706,8142,19564
C3813A,19,00,West Bengal,Illiterate,72,81000,25402,55598,64259,20355,43904,16741,5047,11694
C3813A,19,00,West Bengal,Illiterate,73,41021,13154,27867,32534,10553,21981,8487,2601,5886
C3813A,19,00,West Bengal,Illiterate,74,44550,13843,30707,34195,10844,23351,10355,2999,7356
C3813A,19,00,West Bengal,Illiterate,75,187602,55117,132485,145975,43934,102041,41627,11183,30444
C3813A,19,00,West Bengal,Illiterate,76,78242,23612,54630,61962,19210,42752,16280,4402,11878
C3813A,19,00,West Bengal,Illiterate,77,30563,9490,21073,24343,7732,16611,6220,1758,4462
C3813A,19,00,West Bengal,Illiterate,78,33338,9739,23599,25890,7685,18205,7448,2054,5394
C3813A,19,00,West Bengal,Illiterate,79,26651,7872,18779,19215,5900,13315,7436,1972,5464
C3813A,19,00,West Bengal,Illiterate,80,134854,38801,96053,101725,30442,71283,33129,8359,24770
C3813A,19,00,West Bengal,Illiterate,81,46487,13568,32919,35696,10812,24884,10791,2756,8035
C3813A,19,00,West Bengal,Illiterate,82,22783,6811,15972,17367,5399,11968,5416,1412,4004
C3813A,19,00,West Bengal,Illiterate,83,11378,3586,7792,8576,2776,5800,2802,810,1992
C3813A,19,00,West Bengal,Illiterate,84,12999,3921,9078,9360,2970,6390,3639,951,2688
C3813A,19,00,West Bengal,Illiterate,85,52225,14691,37534,39408,11644,27764,12817,3047,9770
C3813A,19,00,West Bengal,Illiterate,86,20702,6089,14613,15625,4795,10830,5077,1294,3783
C3813A,19,00,West Bengal,Illiterate,87,7870,2492,5378,5855,1920,3935,2015,572,1443
C3813A,19,00,West Bengal,Illiterate,88,6883,2134,4749,5080,1649,3431,1803,485,1318
C3813A,19,00,West Bengal,Illiterate,89,6736,1870,4866,4669,1360,3309,2067,510,1557
C3813A,19,00,West Bengal,Illiterate,90,34456,8780,25676,25629,6890,18739,8827,1890,6937
C3813A,19,00,West Bengal,Illiterate,91,12477,3749,8728,8750,2619,6131,3727,1130,2597
C3813A,19,00,West Bengal,Illiterate,92,6284,1919,4365,4382,1376,3006,1902,543,1359
C3813A,19,00,West Bengal,Illiterate,93,2611,828,1783,1896,631,1265,715,197,518
C3813A,19,00,West Bengal,Illiterate,94,3321,1037,2284,2429,795,1634,892,242,650
C3813A,19,00,West Bengal,Illiterate,95,12719,3538,9181,9655,2800,6855,3064,738,2326
C3813A,19,00,West Bengal,Illiterate,96,5326,1532,3794,3880,1181,2699,1446,351,1095
C3813A,19,00,West Bengal,Illiterate,97,2558,811,1747,1904,633,1271,654,178,476
C3813A,19,00,West Bengal,Illiterate,98,3671,1107,2564,2719,858,1861,952,249,703
C3813A,19,00,West Bengal,Illiterate,99,2874,742,2132,2138,565,1573,736,177,559
C3813A,19,00,West Bengal,Illiterate,+100,28772,11355,17417,20447,8109,12338,8325,3246,5079
C3813A,19,00,West Bengal,Illiterate,-1,28601,12869,15732,17008,7312,9696,11593,5557,6036
C3813A,20,00,Jharkhand,Literate,101,18328069,10882519,7445550,12643078,7682731,4960347,5684991,3199788,2485203
C3813A,20,00,Jharkhand,Literate,0,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,1,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,2,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,3,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,4,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,5,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,6,0,0,0,0,0,0,0,0,0
C3813A,20,00,Jharkhand,Literate,7,543281,281783,261498,416553,215053,201500,126728,66730,59998
C3813A,20,00,Jharkhand,Literate,8,756397,393510,362887,604179,313306,290873,152218,80204,72014
C3813A,20,00,Jharkhand,Literate,9,596547,307462,289085,467345,239724,227621,129202,67738,61464
C3813A,20,00,Jharkhand,Literate,10,882019,464409,417610,703904,369868,334036,178115,94541,83574
C3813A,20,00,Jharkhand,Literate,11,629508,328484,301024,485996,253024,232972,143512,75460,68052
C3813A,20,00,Jharkhand,Literate,12,849713,447035,402678,674017,354742,319275,175696,92293,83403
C3813A,20,00,Jharkhand,Literate,13,658334,338785,319549,505262,260642,244620,153072,78143,74929
C3813A,20,00,Jharkhand,Literate,14,675271,354847,320424,513017,270925,242092,162254,83922,78332
C3813A,20,00,Jharkhand,Literate,15,668242,368348,299894,503304,281472,221832,164938,86876,78062
C3813A,20,00,Jharkhand,Literate,16,584399,326129,258270,422489,240477,182012,161910,85652,76258
C3813A,20,00,Jharkhand,Literate,17,442519,252047,190472,301749,176436,125313,140770,75611,65159
C3813A,20,00,Jharkhand,Literate,18,617015,362608,254407,437127,263897,173230,179888,98711,81177
C3813A,20,00,Jharkhand,Literate,19,400229,223032,177197,267931,152622,115309,132298,70410,61888
C3813A,20,00,Jharkhand,Literate,20,573844,325235,248609,401861,234116,167745,171983,91119,80864
C3813A,20,00,Jharkhand,Literate,21,365100,212676,152424,239432,145112,94320,125668,67564,58104
C3813A,20,00,Jharkhand,Literate,22,468090,277989,190101,320312,197654,122658,147778,80335,67443
C3813A,20,00,Jharkhand,Literate,23,329387,189181,140206,213828,127197,86631,115559,61984,53575
C3813A,20,00,Jharkhand,Literate,24,354851,206507,148344,228904,138834,90070,125947,67673,58274
C3813A,20,00,Jharkhand,Literate,25,549180,327414,221766,382344,239426,142918,166836,87988,78848
C3813A,20,00,Jharkhand,Literate,26,363233,218464,144769,235960,148861,87099,127273,69603,57670
C3813A,20,00,Jharkhand,Literate,27,276983,166737,110246,175188,110412,64776,101795,56325,45470
C3813A,20,00,Jharkhand,Literate,28,373838,224758,149080,248624,155477,93147,125214,69281,55933
C3813A,20,00,Jharkhand,Literate,29,221161,133629,87532,135883,86302,49581,85278,47327,37951
C3813A,20,00,Jharkhand,Literate,30,529702,329729,199973,365187,239462,125725,164515,90267,74248
C3813A,20,00,Jharkhand,Literate,31,211882,131108,80774,129519,84606,44913,82363,46502,35861
C3813A,20,00,Jharkhand,Literate,32,291399,182712,108687,188816,124434,64382,102583,58278,44305
C3813A,20,00,Jharkhand,Literate,33,187630,115372,72258,115998,74811,41187,71632,40561,31071
C3813A,20,00,Jharkhand,Literate,34,203913,128194,75719,123495,82008,41487,80418,46186,34232
C3813A,20,00,Jharkhand,Literate,35,451717,299391,152326,302244,213027,89217,149473,86364,63109
C3813A,20,00,Jharkhand,Literate,36,231733,150427,81306,146313,101590,44723,85420,48837,36583
C3813A,20,00,Jharkhand,Literate,37,157516,99697,57819,94038,63796,30242,63478,35901,27577
C3813A,20,00,Jharkhand,Literate,38,223609,142352,81257,140306,95164,45142,83303,47188,36115
C3813A,20,00,Jharkhand,Literate,39,145925,95672,50253,84922,59649,25273,61003,36023,24980
C3813A,20,00,Jharkhand,Literate,40,380881,261855,119026,251194,183281,67913,129687,78574,51113
C3813A,20,00,Jharkhand,Literate,41,147771,100115,47656,85593,62441,23152,62178,37674,24504
C3813A,20,00,Jharkhand,Literate,42,170686,115979,54707,102726,74764,27962,67960,41215,26745
C3813A,20,00,Jharkhand,Literate,43,106789,69935,36854,59616,42158,17458,47173,27777,19396
C3813A,20,00,Jharkhand,Literate,44,116169,78189,37980,65747,47993,17754,50422,30196,20226
C3813A,20,00,Jharkhand,Literate,45,293909,207951,85958,187672,142374,45298,106237,65577,40660
C3813A,20,00,Jharkhand,Literate,46,133964,92318,41646,77019,57836,19183,56945,34482,22463
C3813A,20,00,Jharkhand,Literate,47,91980,62276,29704,49395,36485,12910,42585,25791,16794
C3813A,20,00,Jharkhand,Literate,48,128048,87528,40520,74053,54821,19232,53995,32707,21288
C3813A,20,00,Jharkhand,Literate,49,84038,58285,25753,44792,33744,11048,39246,24541,14705
C3813A,20,00,Jharkhand,Literate,50,228237,163435,64802,144388,111636,32752,83849,51799,32050
C3813A,20,00,Jharkhand,Literate,51,85409,60261,25148,45523,35145,10378,39886,25116,14770
C3813A,20,00,Jharkhand,Literate,52,87757,61626,26131,48262,36889,11373,39495,24737,14758
C3813A,20,00,Jharkhand,Literate,53,61021,41670,19351,30068,22246,7822,30953,19424,11529
C3813A,20,00,Jharkhand,Literate,54,70938,48412,22526,35391,26129,9262,35547,22283,13264
C3813A,20,00,Jharkhand,Literate,55,166454,117807,48647,102970,78247,24723,63484,39560,23924
C3813A,20,00,Jharkhand,Literate,56,78998,56274,22724,42433,32594,9839,36565,23680,12885
C3813A,20,00,Jharkhand,Literate,57,54181,39175,15006,26192,19999,6193,27989,19176,8813
C3813A,20,00,Jharkhand,Literate,58,69381,49470,19911,36923,27908,9015,32458,21562,10896
C3813A,20,00,Jharkhand,Literate,59,52698,38973,13725,26695,20870,5825,26003,18103,7900
C3813A,20,00,Jharkhand,Literate,60,154512,113391,41121,99970,78845,21125,54542,34546,19996
C3813A,20,00,Jharkhand,Literate,61,59659,43818,15841,33297,26370,6927,26362,17448,8914
C3813A,20,00,Jharkhand,Literate,62,61085,45306,15779,36048,28645,7403,25037,16661,8376
C3813A,20,00,Jharkhand,Literate,63,38974,28377,10597,20532,15993,4539,18442,12384,6058
C3813A,20,00,Jharkhand,Literate,64,38508,28102,10406,21094,16584,4510,17414,11518,5896
C3813A,20,00,Jharkhand,Literate,65,107179,81453,25726,71952,58597,13355,35227,22856,12371
C3813A,20,00,Jharkhand,Literate,66,41111,31070,10041,24967,20276,4691,16144,10794,5350
C3813A,20,00,Jharkhand,Literate,67,24217,18498,5719,13226,10843,2383,10991,7655,3336
C3813A,20,00,Jharkhand,Literate,68,29655,22096,7559,16536,13220,3316,13119,8876,4243
C3813A,20,00,Jharkhand,Literate,69,21647,16508,5139,11538,9408,2130,10109,7100,3009
C3813A,20,00,Jharkhand,Literate,70,70386,55140,15246,46255,38749,7506,24131,16391,7740
C3813A,20,00,Jharkhand,Literate,71,21577,16782,4795,12040,10096,1944,9537,6686,2851
C3813A,20,00,Jharkhand,Literate,72,18007,13977,4030,9801,8255,1546,8206,5722,2484
C3813A,20,00,Jharkhand,Literate,73,10729,8146,2583,5221,4290,931,5508,3856,1652
C3813A,20,00,Jharkhand,Literate,74,10936,8249,2687,5428,4460,968,5508,3789,1719
C3813A,20,00,Jharkhand,Literate,75,28109,21422,6687,17384,14461,2923,10725,6961,3764
C3813A,20,00,Jharkhand,Literate,76,10967,8353,2614,5775,4802,973,5192,3551,1641
C3813A,20,00,Jharkhand,Literate,77,5997,4496,1501,2913,2365,548,3084,2131,953
C3813A,20,00,Jharkhand,Literate,78,7158,5293,1865,3677,2955,722,3481,2338,1143
C3813A,20,00,Jharkhand,Literate,79,5255,3901,1354,2662,2203,459,2593,1698,895
C3813A,20,00,Jharkhand,Literate,80,17463,13267,4196,10958,9091,1867,6505,4176,2329
